date,ward_id,rainfall_mm,rainfall_intensity_mm_per_hr,forecast_lead_time_hours
19-06-2023,Ward_6,410.2504154392067,17.093767309966946,12
19-06-2023,Ward_7,194.31511543702283,8.096463143209284,0
19-06-2023,Ward_8,94.97083423860497,3.9571180932752066,0
19-06-2023,Ward_9,128.09058359669987,5.337107649862495,12
19-06-2023,Ward_10,478.908305872342,19.954512744680915,3
19-06-2023,Ward_11,49.768020354742674,2.073667514780945,6
19-06-2023,Ward_12,61.06068863911369,2.5441953599630707,6
19-06-2023,Ward_13,32.205605448662816,1.3419002270276172,0
19-06-2023,Ward_14,95.40810002703563,3.9753375011264844,3
19-06-2023,Ward_15,80.78885617063784,3.3662023404432433,6
19-06-2023,Ward_16,230.51015907035912,9.604589961264963,3
19-06-2023,Ward_17,202.80795687237804,8.450331536349085,3
19-06-2023,Ward_18,152.72674512079064,6.363614380032943,0
19-06-2023,Ward_19,135.51486672139578,5.646452780058157,6
19-06-2023,Ward_20,175.41579650061007,7.308991520858753,3
20-06-2023,Ward_1,713.2214601072051,29.71756083780021,12
20-06-2023,Ward_2,656.2238600125489,27.342660833856204,12
20-06-2023,Ward_3,96.62939429268127,4.026224762195053,0
20-06-2023,Ward_4,275.5327667672596,11.480531948635816,3
20-06-2023,Ward_5,1326.4217609911207,55.267573374630025,0
20-06-2023,Ward_6,398.409257545576,16.600385731065668,3
20-06-2023,Ward_7,302.25152963852884,12.593813734938703,3
20-06-2023,Ward_8,113.13264843047953,4.713860351269981,0
20-06-2023,Ward_9,213.11029906253896,8.879595794272456,6
20-06-2023,Ward_10,722.9015357817683,30.120897324240346,6
20-06-2023,Ward_11,128.06497499073873,5.336040624614114,0
20-06-2023,Ward_12,223.09929013840102,9.295803755766709,6
20-06-2023,Ward_13,112.79473271647403,4.699780529853085,6
20-06-2023,Ward_14,97.62063070730144,4.0675262794708935,3
20-06-2023,Ward_15,156.65666150749576,6.527360896145656,3
20-06-2023,Ward_16,155.77614058476735,6.490672524365306,12
20-06-2023,Ward_17,78.99757656078265,3.29156569003261,6
20-06-2023,Ward_18,149.25526874200716,6.218969530916965,6
20-06-2023,Ward_19,160.15085604778682,6.67295233532445,0
20-06-2023,Ward_20,80.9794297074194,3.374142904475808,3
21-06-2023,Ward_1,549.1812962341255,22.88255400975523,6
21-06-2023,Ward_2,616.7556340569953,25.69815141904147,3
21-06-2023,Ward_3,292.54241067571195,12.189267111487998,0
21-06-2023,Ward_4,370.0186055319018,15.417441897162576,12
21-06-2023,Ward_5,936.4295363843651,39.017897349348544,3
21-06-2023,Ward_6,421.8015423487509,17.57506426453129,12
21-06-2023,Ward_7,324.21609824701653,13.50900409362569,3
21-06-2023,Ward_8,104.94385043781674,4.37266043490903,3
21-06-2023,Ward_9,85.02691019543224,3.5427879248096765,3
21-06-2023,Ward_10,559.9497955948806,23.331241483120024,3
21-06-2023,Ward_11,77.87801970500095,3.2449174877083733,3
21-06-2023,Ward_12,165.70957662275075,6.904565692614614,6
21-06-2023,Ward_13,129.36812800176622,5.390338666740259,3
21-06-2023,Ward_14,176.23554862560715,7.343147859400298,12
21-06-2023,Ward_15,139.80044866714184,5.825018694464243,6
21-06-2023,Ward_16,82.94151132874637,3.4558963053644325,6
21-06-2023,Ward_17,179.7237210037242,7.488488375155175,3
21-06-2023,Ward_18,85.65998971073213,3.5691662379471722,3
21-06-2023,Ward_19,97.58401802628363,4.066000751095151,6
21-06-2023,Ward_20,127.95750516822405,5.331562715342669,12
22-06-2023,Ward_1,729.0391478570721,30.376631160711334,12
22-06-2023,Ward_2,683.1328770527437,28.463869877197652,0
22-06-2023,Ward_3,341.1578300942483,14.214909587260347,0
22-06-2023,Ward_4,332.2902386948094,13.845426612283724,12
22-06-2023,Ward_5,1001.1694631616508,41.71539429840212,3
22-06-2023,Ward_6,423.7741308122921,17.65725545051217,3
22-06-2023,Ward_7,87.6092150117244,3.65038395882185,12
22-06-2023,Ward_8,107.98987946067354,4.499578310861398,0
22-06-2023,Ward_9,153.85582390304276,6.410659329293448,3
22-06-2023,Ward_10,738.1944119491458,30.758100497881074,12
22-06-2023,Ward_11,155.33372876627294,6.4722386985947065,0
22-06-2023,Ward_12,45.64938955408186,1.902057898086744,3
22-06-2023,Ward_13,83.14238697804711,3.4642661240852965,3
22-06-2023,Ward_14,167.52169572782026,6.980070655325844,0
22-06-2023,Ward_15,192.528041292639,8.022001720526625,0
22-06-2023,Ward_16,116.49533473312594,4.853972280546914,0
22-06-2023,Ward_17,78.24471348371435,3.2601963951547646,12
22-06-2023,Ward_18,236.7075075349939,9.86281281395808,3
22-06-2023,Ward_19,53.46678220871613,2.227782592029839,6
22-06-2023,Ward_20,125.38320813736075,5.224300339056698,0
23-06-2023,Ward_1,742.2710008043914,30.927958366849644,12
23-06-2023,Ward_2,613.2457833149899,25.551907638124582,6
23-06-2023,Ward_3,84.68964039426562,3.5287350164277345,12
23-06-2023,Ward_4,303.61695458584717,12.650706441076965,3
23-06-2023,Ward_5,904.3418934363707,37.680912226515446,0
23-06-2023,Ward_6,407.27648182402334,16.969853409334306,3
